x,vx,y,vy,phi,w,value,d1,d2,d3,d4,d5,d6,d7,d8
1.9335964573038291,-1.311203061844989,4.054616330172614,1.9444667959708246,0.7032789449826655,-0.8855901810468022,-0.23180020290871842,0.7699938416481018,0.6232894659042358,0.6028169989585876,0.6836497187614441,0.9697684645652771,2.1736111640930176,2.8874893188476562,3.2822539806365967
-4.849563975142886,0.11458353431920054,1.882837149830877,1.2808659415571544,2.5164034203453456,-0.007246906471804149,-0.23180020290871853,1.7889080047607422,1.5417613983154297,1.549271821975708,11.326972007751465,3.9942972660064697,6.736645698547363,2.2880489826202393,0.853365421295166
-0.7155845757892223,-1.0576957245907979,2.020723935145579,1.8430658490268872,2.7771571137359707,-0.2752011612282901,-0.2318002029087185,5.600332736968994,2.964024066925049,6.830405235290527,7.831770896911621,6.748227119445801,3.0135014057159424,7.285447120666504,0.5554981231689453
-1.6372533861160887,-0.5099035592020029,2.5446415525037995,1.8658230437568917,2.3332561526891604,-1.4076382554087368,-0.23180020290871833,8.613765716552734,4.041273593902588,1.8215330839157104,2.337865114212036,2.0164196491241455,1.8413207530975342,0.2973247468471527,2.7709145545959473
-0.7482177755841679,-0.5639311273986589,0.9134703655135077,1.244253372925296,2.245138066568466,-0.7618782359565831,-0.23180020290871842,6.43848180770874,3.0327625274658203,2.8945322036743164,6.225279331207275,7.319382190704346,5.870997428894043,1.8462233543395996,2.053292751312256
2.528925263899012,-0.4830805795451685,-3.1306893805367473,-0.4743787977403473,-0.6738459197629143,-0.3263439834620965,-0.2318002029087185,4.059849262237549,7.357471942901611,3.339573383331299,6.577165603637695,8.887956619262695,7.908679962158203,3.5439701080322266,3.8278543949127197
0.6064152717779168,0.6293169716365905,-0.27192117054116594,-1.5849329607043972,2.0941158822204864,0.1906456485670145,-0.23180020290871856,2.2978272438049316,1.8506873846054077,4.17181921005249,4.39813756942749,5.532338619232178,4.941737651824951,4.405460834503174,4.6458563804626465
1.261014202149556,0.3696954056457429,1.9712670342490943,-0.12409956492291174,1.2068525162107129,0.45892707762203244,-0.23180020290871856,3.0370216369628906,3.0723228454589844,3.67146372795105,4.133227348327637,3.5507164001464844,0.8707880973815918,1.0409408807754517,1.5964131355285645
1.7145365718764962,-0.24153783197263134,-2.4965419207921338,-0.8917972910067324,-1.5940813953334037,-0.1374648760509143,-0.23180020290871853,2.3561785221099854,2.738281488418579,4.027048587799072,6.622207164764404,2.3473641872406006,7.654081344604492,4.632268905639648,7.645657062530518
-2.511374930843945,1.051442118021947,-0.7345314646335135,1.295661806662212,-1.1378692392607426,-0.29410599174638064,-0.2318002029087185,3.8298563957214355,2.649754524230957,2.2800543308258057,2.316620111465454,2.7766342163085938,4.307955265045166,5.700748920440674,2.054006814956665
2.803112427158819,0.2466365376901014,0.5280944220125603,-0.8192809500429457,-0.9650428705349512,-1.5074882289542355,-0.23180020290871833,3.5795562267303467,7.464893341064453,3.9719743728637695,6.981556415557861,0.5093168616294861,0.46553218364715576,0.5108954906463623,0.7004473209381104
-3.9343065591259476,1.3164781189014492,-0.803912001135842,0.41405321656904004,-0.5718241224409772,1.0099945826211538,-0.23180020290871864,0.9544597268104553,0.8850990533828735,0.9633755087852478,1.2684231996536255,2.3971924781799316,5.742403984069824,2.8109731674194336,3.0462141036987305
-2.4747549229740873,-0.4835834541108266,2.1658432349443153,0.2952532796441001,2.9325853302584353,-0.5479515694874195,-0.2318002029087185,0.40399807691574097,0.43288958072662354,0.5688547492027283,3.2551076412200928,6.789326190948486,3.936805248260498,2.2122979164123535,1.716917634010315
-4.960502955991646,1.8871254485548374,2.8785818539680355,1.4579545951862776,1.167159149348148,0.01498410488057611,-0.23180020290871853,2.24368953704834,2.6031830310821533,3.7829651832580566,9.573907852172852,1.716158151626587,1.9887250661849976,4.668683052062988,7.727146625518799
2.832307893930322,-0.9064251843449269,3.8794086293126693,-1.699935443399481,1.5260004053042184,0.34268953380366884,-0.23180020290871856,1.09993577003479,1.2744550704956055,1.8327999114990234,1.9711048603057861,1.9395891427993774,2.2379443645477295,3.232802629470825,1.940970778465271
2.2027874418222657,-1.00141926447423,0.5565068530093997,0.16349575868120692,-2.0391470024730367,1.2058023144009722,-0.23180020290871864,5.289832592010498,6.012844562530518,3.4687530994415283,7.133560657501221,6.899304389953613,3.4890127182006836,5.785335063934326,4.694965839385986
0.7024531725575613,1.787974965421554,4.485325663480433,-0.6295730230617993,0.4296407838884626,-1.2710479510703268,-0.23180020290871842,0.6722771525382996,0.4531012773513794,0.3966921865940094,0.39410102367401123,0.46721768379211426,0.7112899422645569,2.1500113010406494,4.230896949768066
2.502219539105562,0.5620153154749663,-2.0124238926612903,-0.08431785243875956,1.5370893458388224,0.26456134012033194,-0.23180020290871856,2.5178143978118896,4.271717548370361,2.7694766521453857,2.311830997467041,2.269517660140991,2.6442673206329346,3.4091956615448,2.8217971324920654
-4.439277258965615,-1.4753674736963491,3.5929977737556875,-1.7693065913396433,2.2479097596987847,0.6459303723521548,-0.23180020290871864,2.294490337371826,4.900397300720215,9.249442100524902,1.5965842008590698,2.212657928466797,8.67435359954834,6.68385124206543,1.2457807064056396
3.3111168440206367,1.8966049391033204,0.44965533544297287,-0.569562069117858,1.934386254187154,0.5742188796542749,-0.23180020290871864,1.8710174560546875,1.1431467533111572,0.9234030842781067,0.8923263549804688,1.0119580030441284,1.414313793182373,3.125631332397461,4.945931434631348
0.6677435516737056,1.007535812511283,-2.9805706087028416,-0.09060138918358263,1.822994067872572,0.2745137888199649,-0.23180020290871856,3.8313050270080566,5.489421367645264,4.329137802124023,4.091193675994873,4.160545825958252,2.4143943786621094,1.9071235656738281,1.7982571125030518
-4.788806619719917,0.6228183532464464,2.6676763936805346,-0.5849653184224817,-0.1676266436460465,0.8985389727816857,-0.23180020290871864,0.3989102840423584,0.44860535860061646,0.6092163920402527,1.2581372261047363,2.1569626331329346,2.4003653526306152,3.2823665142059326,6.860775947570801
-3.1636620686706474,-1.7330899596010036,3.3307188000085546,-1.9262487703964006,1.1354397294585201,0.8202830710170392,-0.23180020290871864,1.5798372030258179,1.4826411008834839,1.641059160232544,2.2088840007781982,4.394742012023926,7.980498313903809,0.8542249202728271,0.4992575943470001
0.3128565352121724,-0.2994778401367362,-0.11219240844149514,-0.8618551995455261,0.31148693523467097,-1.264003675472418,-0.23180020290871842,2.6366870403289795,2.344195604324341,5.115058898925781,4.958363056182861,5.62922477722168,2.4134624004364014,1.968623399734497,4.567398548126221
-0.8882955528942693,-1.2773402150672957,-2.3138003231651147,0.6800638350682489,1.6781467786787934,-0.2396211437147453,-0.2318002029087185,7.402256011962891,4.863717555999756,5.01864767074585,5.468265056610107,5.480138301849365,4.430760383605957,2.945434808731079,2.4996697902679443
1.5453404515742086,-0.5160705616285481,1.4883139415066173,0.28013228753769637,1.0491773473894277,-0.4149076397086262,-0.2318002029087185,3.3893916606903076,3.2018582820892334,3.5683045387268066,4.286108016967773,0.6055507063865662,0.5787743330001831,0.643601655960083,0.8778814673423767
2.3669832765665326,0.8913427985675049,3.950166320796143,-0.4141379618098755,2.1072456288590473,1.3799443316141664,-0.23180020290871864,1.4270458221435547,2.461542844772339,2.405454635620117,2.541898250579834,3.223557710647583,2.150113105773926,1.9415315389633179,9.210881233215332
3.4351329896039022,-1.6654640331637962,4.4516214623321595,0.9511775141580259,0.5101515987250442,-1.2290031543396227,-0.23180020290871842,0.5497213006019592,0.41079193353652954,0.35676681995391846,0.3777529299259186,0.4595354199409485,0.773807942867279,1.3974252939224243,1.45719313621521
-4.600222453713741,-1.5507088130833862,3.4761609798456767,-0.6854339254216519,-2.853515125550163,1.5503337105229043,-0.23180020290871864,1.858422875404358,5.558742046356201,8.412275314331055,3.403475284576416,0.7754138112068176,0.4816179871559143,0.3909020721912384,0.3806809186935425
3.5699174607332083,0.6300118311627294,-1.666049245256377,1.027560983476326,-0.475673304691965,0.7857982129041483,-0.23180020290871864,8.748966217041016,4.274556636810303,5.868736267089844,8.301177978515625,2.0743560791015625,1.9964327812194824,2.893612861633301,1.7941011190414429
3.1060359778251154,-1.1011334133029096,-2.744385781990528,-0.12398090675838436,-0.10572124847506137,1.1547663413753169,-0.23180020290871864,3.8537824153900146,9.02761459350586,6.523349761962891,7.927309513092041,3.0819828510284424,3.9061129093170166,2.357133626937866,1.9050438404083252
1.163449517710447,0.8026475731716789,-1.7314906702931667,-1.3829982615540817,-0.28506144556938295,0.4639721128495071,-0.23180020290871856,1.8834807872772217,6.304811954498291,4.5515899658203125,4.783322811126709,6.595943450927734,6.873587131500244,2.685650110244751,4.268343448638916
-1.294046416985787,-1.7479600083810931,1.3629388588837337,-1.6090276985632213,-1.1456481685846736,-0.3280032449766235,-0.2318002029087185,2.1657464504241943,6.685791969299316,4.506832599639893,3.83996319770813,1.1428977251052856,0.4133596420288086,0.2830272316932678,0.26074275374412537
-3.931194290795262,-0.4264448411646873,1.6830229789957762,-0.26096175510246367,0.9065889655572317,-0.8812085264328672,-0.23180020290871842,2.4089643955230713,3.231504201889038,3.38826584815979,1.4020049571990967,1.0281267166137695,0.9170626997947693,0.9636538624763489,9.999306678771973
-4.906854881285698,0.6530898431335479,-3.180487410582844,-1.4641197369444074,-2.8544051557712042,0.8199370568260611,-0.23180020290871864,2.9992825984954834,1.873536229133606,1.5325696468353271,1.4900496006011963,0.7642032504081726,0.480015367269516,0.38685986399650574,0.3708007335662842
3.6000418581280353,-1.3395732319104017,3.617824158689464,-0.25005600231589487,-1.4028733951935628,-0.2352337742882169,-0.2318002029087185,1.7978851795196533,6.43528938293457,4.990673065185547,8.35882568359375,3.703035593032837,1.9102826118469238,1.4416053295135498,1.330074429512024
-3.9286353334915836,0.9211304854004188,-3.2158507340380647,-1.372006093092156,-0.5523078625726279,1.1535757154190622,-0.23180020290871864,0.9574208855628967,0.8924285173416138,0.9809669256210327,1.3104547262191772,2.5528242588043213,8.04733657836914,4.829362392425537,2.40244197845459
-1.9009074784445037,0.8584830772745136,-2.350567468608534,-1.1030673860977105,2.30219765178801,-0.1322775334628361,-0.23180020290871853,0.2183620184659958,1.5809534788131714,1.787550687789917,1.857421875,0.2697819173336029,7.125551223754883,4.606866359710693,2.806183338165283
1.2404915149106195,-1.9869308166629547,-2.5349598397150155,1.3480693912784463,-3.017476331193142,-0.26883039043795187,-0.2318002029087185,3.878702163696289,3.1993210315704346,2.3372714519500732,2.0880470275878906,2.205582618713379,2.760601043701172,4.645583629608154,6.140141010284424
1.9499964386385749,0.4624062026069269,-3.0655122914952093,-1.5559658205383498,-0.32953293759898816,0.6158384329937734,-0.23180020290871864,6.864614486694336,2.738213300704956,8.550898551940918,5.960474967956543,7.8431077003479,3.389824867248535,4.956729888916016,3.4648709297180176
-0.43365203500182936,0.763105786659803,0.13262644302913262,-0.9744135229999831,-1.106965111479418,-1.0265802841297718,-0.23180020290871842,1.5643051862716675,4.997715473175049,4.370143890380859,4.490083694458008,1.8123360872268677,1.2783452272415161,4.8186936378479,4.951150894165039
-0.2862725972104583,-1.8006020391937065,4.017465287580551,-0.9486283414851058,0.8635409330293582,1.1471505849376142,-0.23180020290871864,1.0096262693405151,0.8833435773849487,0.9193575978279114,1.1267300844192505,1.8031818866729736,5.105469226837158,5.2652587890625,3.39076566696167
2.3504354591974916,1.3134687936656495,-2.3023740037183793,0.407982111898197,-1.2486251897465526,-1.0830606676709196,-0.23180020290871842,2.8650400638580322,4.068558216094971,7.3674845695495605,2.9727697372436523,8.17999267578125,5.393288612365723,7.518447399139404,2.8032824993133545
-4.632132192469892,0.4700109211785892,-2.026530275677424,-0.12087489996641976,-3.1209288350890367,-1.5197953636307757,-0.23180020290871833,9.598251342773438,4.672060489654541,3.1455254554748535,2.6787302494049072,1.9699844121932983,0.7153190970420837,0.49014750123023987,0.41264861822128296
-0.7301798861931577,1.4427065562154993,-2.753558580582941,-1.1343204377084497,-0.3941728804403679,1.2422197841321556,-0.23180020290871864,4.186959743499756,0.4851400554180145,0.26981621980667114,0.20265540480613708,7.687248229980469,8.350829124450684,4.542358875274658,6.055208206176758
-0.36280215845710906,-1.913469271803995,-1.1543172971996638,-0.15114378273567253,-0.5006634905911209,0.18210884059197752,-0.23180020290871856,1.8751035928726196,4.7897515296936035,3.3704137802124023,2.4857516288757324,5.888016700744629,6.21784782409668,7.841790199279785,3.1447839736938477
-0.7871140039418218,1.5314491173440583,-2.8515104802869096,0.1327221359467683,-1.9362173530878048,-1.1882785167211003,-0.23180020290871842,1.843718409538269,2.200686454772949,3.3490233421325684,4.198291301727295,4.23402738571167,0.7797495126724243,0.5249847173690796,0.47534793615341187
1.8413014198179045,1.2486337431298016,1.445776613422316,-0.9653141408237484,1.3602096202276552,-0.24137898503178778,-0.2318002029087185,3.519468069076538,3.787642478942871,0.37255027890205383,0.2834438681602478,0.2605048716068268,0.2844240665435791,0.3624202311038971,0.662931501865387
-4.496290065637359,-1.6427034701528758,3.212226380144811,-0.35375163817788824,0.741172500297365,1.062274157823559,-0.23180020290871864,0.8514037728309631,1.7069249153137207,1.6702402830123901,1.930891990661621,2.789534568786621,6.896434307098389,1.5105427503585815,1.7357945442199707
4.830803910516037,-1.0182229362645252,-1.418964580600648,0.2653998579296859,0.6875610676015258,-0.2786879596980125,-0.2318002029087185,2.0275251865386963,6.022194862365723,0.7549298405647278,0.3569556474685669,0.26108089089393616,0.23616273701190948,0.25180479884147644,0.30939704179763794
0.89279368048558,0.2335981114241461,-0.08099071672690084,-0.7953894500159491,1.181094761047297,-0.4244261750346876,-0.2318002029087185,4.915856838226318,4.913646697998047,2.1841237545013428,1.46992027759552,1.6395965814590454,3.952193260192871,4.656183242797852,5.926655292510986
-3.9131722557814586,1.9720579097928566,-0.6964812336426318,-0.07425546754194245,1.133233569683668,0.5041882668868949,-0.23180020290871856,4.674629211425781,5.673678398132324,2.286087989807129,3.3048596382141113,6.21513557434082,2.6129395961761475,1.7818509340286255,5.118361949920654
0.6326404784006465,-0.5825800707836497,-0.9541212948481315,0.46202971991910013,-1.3701335616540984,0.1459566548120872,-0.23180020290871856,4.1216206550598145,1.7488867044448853,1.3347923755645752,5.385227680206299,5.834226131439209,3.2300567626953125,4.166376113891602,5.976395606994629
-3.794449403670809,0.5777650833714456,-3.2002636476795097,0.6193304107624185,2.9003589137793355,-1.229267772085809,-0.23180020290871842,8.665897369384766,4.137992858886719,2.082451581954956,1.5544646978378296,1.3575223684310913,1.4435553550720215,1.6942907571792603,1.2544149160385132
-1.2694096180392798,0.09063762336407288,0.42099905902931845,-1.1789074172420446,0.5908470220606117,-1.3716407382666416,-0.23180020290871833,1.1062283515930176,0.8428381085395813,0.7819809317588806,4.794981002807617,6.268609523773193,3.718987464904785,3.435112476348877,6.585301876068115
1.4140148026915957,-1.0555635888741812,4.660191508096515,1.963999070410519,2.533997278316696,0.6195894251018821,-0.23180020290871864,3.1688179969787598,3.5666282176971436,4.20787239074707,2.8640217781066895,9.312633514404297,9.30268383026123,6.457345485687256,3.0078513622283936
-3.579639809502156,1.5538937740708052,4.052304988194971,-1.0855085636639328,-2.501928988005693,1.3408152624241545,-0.23180020290871864,1.1453640460968018,2.292236089706421,8.712747573852539,2.8768579959869385,1.6659892797470093,1.3068104982376099,1.2313015460968018,1.361367106437683
-4.066452330828606,0.8325511996477775,-0.6260414521600577,1.5484819758743935,0.3088311998697435,1.251742725069871,-0.23180020290871864,1.0036453008651733,1.4081958532333374,3.1567535400390625,5.406810760498047,2.3135766983032227,2.7502636909484863,6.532403945922852,8.983580589294434
-0.5843460656923982,0.9060623034025252,0.18994082897533549,-0.5366388434252776,-0.2852544397637615,-1.2410053232883125,-0.23180020290871842,4.292669773101807,4.473263263702393,1.4832910299301147,1.0718331336975098,4.615560054779053,4.8177642822265625,5.991006851196289,3.253358840942383
-3.4589399004045984,-1.3234932925625267,1.0539418368162305,-0.9448116937725466,0.2538788835391186,0.43143771351537197,-0.23180020290871856,1.63436758518219,2.2085628509521484,3.997652769088745,3.7860233783721924,1.1950958967208862,0.7048118114471436,0.5548384189605713,5.686043739318848
0.9355809007552587,-1.6844349823466143,1.581748788186622,-0.3074851278445365,-1.2676452919267351,0.7177999346126565,-0.23180020290871864,3.2298848628997803,7.319377422332764,5.933438777923584,1.9041337966918945,2.150812864303589,4.2730183601379395,3.473266839981079,3.3737783432006836
-1.508479517269996,0.12398072330660437,-2.8950227166059763,0.8930550120044591,0.6189008694721778,0.3148669443327916,-0.23180020290871856,0.7256067991256714,0.49161332845687866,0.4194237291812897,0.43273091316223145,0.5061522126197815,7.4206695556640625,6.371413230895996,6.449000835418701
3.150470322746413,-1.1929629348429125,-1.8159149645066073,-0.30182293380076963,2.9202406256042925,0.8711511967945715,-0.23180020290871864,1.7212802171707153,1.8436537981033325,2.367039203643799,3.056903123855591,2.802109956741333,2.9919562339782715,3.8454668521881104,6.852322578430176
-0.6818081991746698,1.4401982913174782,-4.532965738855696,-1.3750588204778729,-2.3406610468876248,-0.595780937856862,-0.23180020290871844,0.31924664974212646,0.25231680274009705,0.2440134882926941,0.28664273023605347,0.4069138467311859,0.8902530074119568,4.11112642288208,4.680916786193848
-3.1032451500048452,0.2691317706334275,-2.8950017520552174,-0.2959941740584635,1.5297890725525312,0.4612306221365592,-0.23180020290871856,4.262791156768799,1.3587851524353027,0.8705530762672424,1.5445549488067627,7.9482526779174805,3.6290225982666016,2.3355205059051514,1.9282306432724
-3.126155362401163,-1.0002817190118671,2.544443214230176,0.13340178147026016,-1.2448556231512038,-1.4458550199634725,-0.23180020290871833,3.434257984161377,2.101067304611206,1.690534234046936,1.6349143981933594,1.8384429216384888,2.551626443862915,2.4537267684936523,2.3851318359375
4.180681221521731,-0.8168741031161004,-1.6976487381340921,-0.5630707249165892,-0.5636899072586146,-1.4934077326746924,-0.23180020290871833,8.701789855957031,4.856144428253174,7.323786735534668,9.13607406616211,2.2638275623321533,6.612405300140381,1.975622534751892,1.1013535261154175
4.365711840281687,-1.4909625970662668,1.151873285075407,-0.060844975145029956,1.324220645006302,-0.4649894632854763,-0.2318002029087185,3.77449631690979,1.1591711044311523,0.5746281147003174,0.4325152337551117,0.39070409536361694,0.4056454300880432,0.5219703912734985,0.9061352014541626
-4.866666290791536,0.17624322625544053,3.913348435579225,-1.249686882280852,0.583727607954621,-1.5101457628848847,-0.23180020290871833,0.7932997941970825,1.0376098155975342,1.0132287740707397,1.1567199230194092,1.64285409450531,3.870786666870117,9.400989532470703,1.7483352422714233
1.5919572046395185,-1.6001293497399653,4.080369003579706,-0.10038721538092066,-2.51008125892611,-0.572869730131181,-0.2318002029087185,2.725304126739502,2.1639325618743896,8.756081581115723,5.519394397735596,3.5441677570343018,2.779242992401123,6.411773204803467,2.424025297164917
-1.84172239460091,-0.34137085098130937,4.396334629107541,-1.1685157451134431,0.7929125021996377,-0.6983512597905889,-0.23180020290871842,0.6028233170509338,0.49990785121917725,0.49604102969169617,0.583043098449707,0.8706992864608765,2.3911490440368652,6.7461957931518555,4.766848564147949
0.8975308837978302,0.5728469140299688,4.5870459490044055,1.1990576506495851,0.542625762530601,-0.7087468263198072,-0.23180020290871842,0.5427098274230957,0.3605825901031494,0.29912513494491577,0.29719769954681396,0.34685200452804565,0.5118172764778137,1.5237889289855957,3.955789566040039
-3.5212211799243045,0.440533434646849,-1.2299432036546754,1.493021117818789,-1.1744872018845611,-1.193107842361935,-0.23180020290871842,2.238128423690796,1.4877996444702148,1.264572024345398,1.2699058055877686,1.4957771301269531,2.240902900695801,6.251443862915039,3.8547589778900146
-4.1841801620801435,-1.2039870604893257,-1.1837902938556422,0.8397620221725566,-2.6060178044974034,0.2066616779458954,-0.23180020290871856,5.158015251159668,3.8174915313720703,3.451021671295166,1.9346688985824585,0.9550866484642029,0.7114781141281128,0.6502476930618286,0.6714015007019043
-2.233275418690482,-1.5937945820191226,1.0846770369956538,-1.534386485518139,-1.320867201570459,0.49456479137624143,-0.23180020290871856,5.779159069061279,3.3761489391326904,2.6651227474212646,2.5195980072021484,2.8029532432556152,3.786245107650757,0.6199670433998108,0.6006184816360474
3.421802594841404,1.0188627887141641,0.933594901455109,0.7099001495451427,-0.03829602323448,-0.44190798544175713,-0.2318002029087185,0.4123741686344147,0.4951532781124115,0.7394840717315674,4.0404744148254395,3.664976119995117,1.326838493347168,0.8960291147232056,0.7580416798591614
-4.571500934744531,-0.9059845288242898,4.2362442393331605,1.6780973704678503,-1.8447845434248713,0.30218133959822824,-0.23180020290871856,9.022871971130371,0.6007718443870544,0.28452956676483154,0.21153020858764648,0.384868323802948,0.40432047843933105,0.24377058446407318,0.3998395800590515
2.1779703306319886,-1.9610018725333247,3.95171247426139,0.420596721370873,3.0992685598179968,-0.9769028923814497,-0.23180020290871842,2.7454497814178467,3.180359125137329,2.288404703140259,1.901047706604004,8.69796371459961,5.666402339935303,4.0761895179748535,3.377683162689209
